PLANet_hold_out_2019_cpnd_name	PLANet_hold_out_2019_cpnd_affi	PLANet_hold_out_2019_cpnd_smiles	PLANet_v18_cpnd_name	PLANet_v18_cpnd_affi	PLANet_v18_cpnd_smiles	similarity
CHEMBL6031_5ttg_CHEMBL4068291	7.698970004336019	COc1cc2nc(N(C)CC3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4068291	6.274088367704952	COc1cc2nc(N(C)CC3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4069640	7.698970004336019	COc1cc2nc(N(C)CCO)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vsc_CHEMBL4069640	6.549750891680639	COc1cc2nc(N(C)CCO)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4072569	7.823908740944319	COc1cc2nc(N3CCOCC3)nc(NC3CCN(C(C)C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4072569	6.581698708680254	COc1cc2nc(N3CCOCC3)nc(NC3CCN(C(C)C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4074209	7.769551078621726	COc1cc2nc(N(C)C3CCC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4074209	6.448550002027125	COc1cc2nc(N(C)C3CCC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4075387	7.619788758288393	COc1cc2nc(N(C)CCN(C)C)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4075387	6.82102305270683	COc1cc2nc(N(C)CCN(C)C)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4076634	6.8696662315049934	COCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5tuy_CHEMBL4076634	5.800793520838343	COCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4078544	7.455931955649724	CCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5tuy_CHEMBL4078544	6.360513510731415	CCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4079262	7.013228265733755	COc1cc2nc(N3CCC(F)(F)CC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4079262	5.9746941347352305	COc1cc2nc(N3CCC(F)(F)CC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4080189	7.229147988357855	COc1cc2nc(NCCCCCCO)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4080189	6.103473782510445	COc1cc2nc(NCCCCCCO)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4081938	7.744727494896692	CCCCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5tuy_CHEMBL4081938	6.507239610973163	CCCCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4081938	7.744727494896692	CCCCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5vse_CHEMBL4099939	6.51427857351842	CCCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4082847	7.236572006437062	COCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5vsc_CHEMBL4082847	5.787812395596043	COCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4083783	7.113509274827518	COc1cc2nc(NC3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5tuy_CHEMBL4083783	6.0195421077239	COc1cc2nc(NC3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4084508	7.744727494896692	COc1cc2nc(N(C)C(C)C)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4084508	6.497572880015568	COc1cc2nc(N(C)C(C)C)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4085546	7.9586073148417755	CCCN1CCC(Nc2nc(N3CCOCC3)nc3cc(OC)c(OC)cc23)CC1	CHEMBL6032_5vse_CHEMBL4085546	6.649751981665838	CCCN1CCC(Nc2nc(N3CCOCC3)nc3cc(OC)c(OC)cc23)CC1	1.0
CHEMBL6031_5ttg_CHEMBL4086403	7.337242168318426	CCCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5tuy_CHEMBL4066625	6.121478204498794	CCCCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4086403	7.337242168318426	CCCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5vse_CHEMBL4086403	6.214670164989233	CCCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4086403	7.337242168318426	CCCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5vse_CHEMBL4104299	6.467245621007503	CCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4090494	5.910094888560603	COc1cc2nc(N3CCOCC3)nc(NC3CCN(C)CC3)c2cc1F	CHEMBL6032_5vse_CHEMBL4090494	5.4329736338409385	COc1cc2nc(N3CCOCC3)nc(NC3CCN(C)CC3)c2cc1F	1.0
CHEMBL6031_5ttg_CHEMBL4090654	7.337242168318426	COc1cc2nc(N(C)Cc3ccccc3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4090654	6.272458742971443	COc1cc2nc(N(C)Cc3ccccc3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4092251	7.366531544420414	COc1cc2nc(N(C)c3ccccc3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4092251	6.140261433802853	COc1cc2nc(N(C)c3ccccc3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4092930	7.5376020021010435	COc1cc2c(NC3CCN(C)CC3)nc(N3CCOCC3)nc2cc1C	CHEMBL6032_5vse_CHEMBL4092930	5.939302159646387	COc1cc2c(NC3CCN(C)CC3)nc(N3CCOCC3)nc2cc1C	1.0
CHEMBL6031_5ttg_CHEMBL4092975	7.744727494896692	CCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5vsc_CHEMBL4092975	6.332547047110047	CCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4093293	7.920818753952375	COc1cc2nc(N3CCOCC3)nc(NC3CCN(C4CC4)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4093293	6.5044556624535526	COc1cc2nc(N3CCOCC3)nc(NC3CCN(C4CC4)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4094167	7.455931955649724	CCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5vsc_CHEMBL4094167	6.3904055907747805	CCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4094717	7.0268721464003026	COc1cc2nc(N(C)C3CCCC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4094717	5.97061622231479	COc1cc2nc(N(C)C3CCCC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4095652	7.301029995663981	COc1cc2nc(N(C)CC(C)(C)C)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4095652	6.139063379299906	COc1cc2nc(N(C)CC(C)(C)C)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4096568	6.467245621007503	COc1cc2nc(C3CCOCC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4096568	5.718966632752272	COc1cc2nc(C3CCOCC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4097286	7.795880017344076	COc1cc2nc(N3CCCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vsc_CHEMBL4097286	6.721246399047171	COc1cc2nc(N3CCCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4097286	7.795880017344076	COc1cc2nc(N3CCCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL570120	6.24402491481225	COc1cc2nc(N3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4099939	7.552841968657781	CCCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5tuy_CHEMBL4081938	6.507239610973163	CCCCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4099939	7.552841968657781	CCCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5vse_CHEMBL4099939	6.51427857351842	CCCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4101782	7.443697499232713	CCCCN(CCC)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5vse_CHEMBL4101782	6.3535962737769305	CCCCN(CCC)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4102467	7.522878745280337	COc1cc2nc(N(C)C3CC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4102467	6.259637310505756	COc1cc2nc(N(C)C3CC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4104299	7.200659450546419	CCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5tuy_CHEMBL4066625	6.121478204498794	CCCCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4104299	7.200659450546419	CCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5vse_CHEMBL4086403	6.214670164989233	CCCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4104299	7.200659450546419	CCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5vse_CHEMBL4104299	6.467245621007503	CCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4104425	7.568636235841013	COc1cc2nc(NCCCCC(C)C)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4104425	6.501689446210398	COc1cc2nc(NCCCCC(C)C)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4105129	7.638272163982407	CCCCN(CC)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5tuy_CHEMBL4105129	6.29413628771608	CCCCN(CC)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4449387	6.522878745280337	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1NC(=O)NCCCN	CHEMBL6032_3k5k_CHEMBL4449387	6.188424994129408	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1NC(=O)NCCCN	1.0
CHEMBL6031_5ttg_CHEMBL4450948	5.966576244513051	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1CCCN	CHEMBL6032_5vse_CHEMBL4450948	5.446116973356125	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1CCCN	1.0
CHEMBL6031_5ttg_CHEMBL4454215	6.552841968657781	CCCc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4454215	5.721246399047171	CCCc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4461224	8.045757490560675	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1CCCN(C)C	CHEMBL6032_5vse_CHEMBL4461224	7.823908740944319	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1CCCN(C)C	1.0
CHEMBL6031_5ttg_CHEMBL4464846	7.920818753952375	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1CCCN(C)CCO	CHEMBL6032_5vse_CHEMBL4464846	7.522878745280337	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1CCCN(C)CCO	1.0
CHEMBL6031_5ttg_CHEMBL4467219	8.045757490560675	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1CCCN1CCCC1	CHEMBL6032_5vse_CHEMBL4467219	7.67778070526608	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1CCCN1CCCC1	1.0
CHEMBL6031_5ttg_CHEMBL4472965	6.168130225719497	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1C#CCN	CHEMBL6032_5vse_CHEMBL4472965	5.519993057042849	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1C#CCN	1.0
CHEMBL6031_5ttg_CHEMBL4474688	7.327902142064282	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1C#CCCN	CHEMBL6032_5vse_CHEMBL4474688	6.97061622231479	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1C#CCCN	1.0
CHEMBL6031_5ttg_CHEMBL4521601	6.192464971931146	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1C(N)=O	CHEMBL6032_5vse_CHEMBL4521601	5.787812395596043	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1C(N)=O	1.0
CHEMBL6031_5ttg_CHEMBL4555461	7.455931955649724	CCc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4555461	6.130768280269023	CCc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4558425	6.9136401693252525	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1NC(=O)CCCCN	CHEMBL6032_5vse_CHEMBL4558425	6.787812395596043	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1NC(=O)CCCCN	1.0
CHEMBL6031_5ttg_CHEMBL4568910	7.9586073148417755	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1C#CCN(C)C	CHEMBL6032_3k5k_CHEMBL4568910	7.327902142064282	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1C#CCN(C)C	1.0
CHEMBL6031_5ttg_CHEMBL4570643	6.818156412055227	CNCC#Cc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4570643	6.444905551421682	CNCC#Cc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4580258	6.823908740944319	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1NC(=O)CCN(C)C	CHEMBL6032_5vse_CHEMBL4580258	6.172630726946175	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1NC(=O)CCN(C)C	1.0
CHEMBL6031_5ttg_CHEMBL569864	6.154901959985742	COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL569864	6.886056647693162	COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL570120	7.920818753952375	COc1cc2nc(N3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vsc_CHEMBL4097286	6.721246399047171	COc1cc2nc(N3CCCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL570120	7.920818753952375	COc1cc2nc(N3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL570120	6.24402491481225	COc1cc2nc(N3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL571717	7.3979400086720375	COc1cc2nc(N3CCOCC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL571717	6.351639989019067	COc1cc2nc(N3CCOCC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL576260	7.9586073148417755	COc1cc2nc(N(C)C)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL576260	5.9586073148417755	COc1cc2nc(N(C)C)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL576781	7.301029995663981	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN(C)C	CHEMBL6032_5vse_CHEMBL576781	7.638272163982407	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN(C)C	1.0
CHEMBL6031_5ttg_CHEMBL578227	8.397940008672037	COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vsc_CHEMBL578227	6.481486060122112	COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL585180	7.638272163982407	CCN(CC)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5tuy_CHEMBL585180	5.187086643357143	CCN(CC)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
